tag,title,display_type,color_display,touch_screen,curved_screen,battery_indicator,eliquid_indicator,smart_display,digital_display,hd_display,animated,backlit,link
realio-vape-2-cool-lemon,REALIO 2% | Cool Lemon | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-2-cool-lemon
elf-bar-5000-puff-disposable-vape-bc5000,Elf Bar BC5000 Disposable Vape (5000 Puff),False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/elf-bar-5000-puff-disposable-vape-bc5000
ijoy-taijizen-judo-vape-24000,iJoy TaijiZen Judo 24000 Disposable Vape,True,False,True,False,True,False,False,False,False,False,False,https://vapewh.com/products/ijoy-taijizen-judo-vape-24000
fifty-bar-disposable-6500-puffs,Fifty Bar Disposable,False,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/fifty-bar-disposable-6500-puffs
spaceman-nebula,Spaceman Nebula 25K Plus Disposable Vape 5% Nicotine,True,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/spaceman-nebula
fire-xl-6000-puff-disposable-vape,Fire XL 6000 Puff Disposable Vape,True,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/fire-xl-6000-puff-disposable-vape
ijoy-bar-smart-vape-8000-puffs-free-ship-promo,iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/ijoy-bar-smart-vape-8000-puffs-free-ship-promo
vozol-vape,Vozol Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/vozol-vape
realio-vape-5-strawberry-banana,REALIO 5% | Strawberry Banana | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-5-strawberry-banana
realio-vape-2-vanilla-whip,REALIO 2% | Vanilla Whip | NOT Icy| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-2-vanilla-whip
realio-vape-5-peach-watermelon,REALIO 5% | Peach Watermelon | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-5-peach-watermelon
realio-vape-5-cool-lemon,REALIO 5% | Cool Lemon | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-5-cool-lemon
realio-vape-2-cool-grape,REALIO 2% | Cool Grape | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-2-cool-grape
spree-bar-replaceable-flavor-pods,Spree Bar Metatine Pod | Free Shipping | $11.99,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/spree-bar-replaceable-flavor-pods
lost-vape-orion-bar-disposable-7500-puffs,Lost Vape Orion Bar Disposable 7500 Puffs,False,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/lost-vape-orion-bar-disposable-7500-puffs
ijoy-captain-10000-vape-grape-honeydew,iJoy Captain 10000 Vape | Grape Honeydew,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/ijoy-captain-10000-vape-grape-honeydew
ijoy-sd-22000-disposable-apple-gummies,iJoy SD 22000 Disposable | Apple Gummies,True,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/ijoy-sd-22000-disposable-apple-gummies
ijoy-sd-22000-disposable-cherry-berry,iJoy SD 22000 Disposable | Cherry Berry,True,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/ijoy-sd-22000-disposable-cherry-berry
ijoy-sd-22000-disposable-grape-jelly,iJoy SD 22000 Disposable | Grape Jelly,True,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/ijoy-sd-22000-disposable-grape-jelly
ijoy-sd-22000-iced-peach-colada,iJoy SD 22000 | Iced Peach Colada,True,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/ijoy-sd-22000-iced-peach-colada
ijoy-sd-22000-juicy-peach-mango,iJoy SD 22000 | Juicy Mango Peach,True,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/ijoy-sd-22000-juicy-peach-mango
geek-bar-skyview,Geek Bar Skyview 25K Puffs Disposable Vape | 5% Nicotine,True,True,False,False,True,True,True,False,False,False,False,https://vapewh.com/products/geek-bar-skyview
geek-bar-pulse-x,Geek Bar Pulse X 25000 Disposable Vape - 5% Nicotine,False,True,False,True,True,True,False,False,False,False,False,https://vapewh.com/products/geek-bar-pulse-x
raz-dc25000-disposable-vape,RAZ DC25000 Disposable Vape | 25k Puffs,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-disposable-vape
raz-vape-tn9000-disposable,RAZ Vape TN9000 Disposable,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-disposable
realio-1,REALIO 2% or 5%- 5000 Real Puffs-Rechargeable-Crafted Flavors-Icy & Non Icy,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-1
wave-turbo-disposable-vape,Wave Turbo Vape 25K Disposable - Dual Mode - 5% nicotine,False,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/wave-turbo-disposable-vape
lost-mary-mt15000turbo-rechargeable-disposable,Lost Mary MT15000 Turbo Disposable Vape,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000turbo-rechargeable-disposable
realio-4-5000-real-puffs-crafted-flavors,REALIO Tobacco-5000 REAL Puffs-USA Made| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-4-5000-real-puffs-crafted-flavors
air-bar-diamond-box-vape-1,Air Bar Diamond Box 20000 Puffs Disposable Vape,True,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/air-bar-diamond-box-vape-1
solaris-vape,Solaris Vape,False,True,False,False,True,True,False,False,True,True,False,https://vapewh.com/products/solaris-vape
lost-mary-vape-by-elf-bar-mo5000,Lost Mary MO5000 Vape,True,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-vape-by-elf-bar-mo5000
again-u-bar-7000-puff-3,Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/again-u-bar-7000-puff-3
lost-mary-mt15000-turbo-blue-razz-dragonfruit,Blue Razz Dragonfruit | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-blue-razz-dragonfruit
lost-mary-mt15000-turbo-nana-coconut,Nana Coconut | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-nana-coconut
lost-mary-os5000-x-elf-bar-disposable-vape,Lost Mary OS5000 Vape,False,True,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-os5000-x-elf-bar-disposable-vape
lost-mary-mt15000-turbo-grapefruit-berries,Grapefruit Berries | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-grapefruit-berries
lost-mary-mt15000-turbo-baja-splash,Baja Splash | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-baja-splash
apoc,APOC Tik Pod 3% Nicotine | Enhanced version of U-Bar | Free Ship,False,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/apoc
lost-mary-mt15000-turbo-grape-apple,Grape Apple | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-grape-apple
lost-mary-mt15000-turbo-berry-burst,Berry Burst | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-berry-burst
lost-mary-mt15000-turbo-citrus-sunrise,Citrus Sunrise | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-citrus-sunrise
fire-12000-vape,Fire Boost 12000 Puff Disposable Vape,False,True,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/fire-12000-vape
lost-mary-mt15000-turbo-blue-razz-ice,Blue Razz Ice | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-blue-razz-ice
lucid-boost-x-yogi,Lucid Boost x Yogi,False,False,False,False,True,True,False,False,True,True,False,https://vapewh.com/products/lucid-boost-x-yogi
lost-mary-mt15000-turbo-peach,Peach+ | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-peach
ijoy-uranus-25k-puffs-disposable,iJoy Uranus 25K Puffs Disposable Vape,False,True,False,False,True,False,True,False,True,False,False,https://vapewh.com/products/ijoy-uranus-25k-puffs-disposable
lost-mary-mt15000-turbo-raspberry-banana,Raspberry Banana | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-raspberry-banana
lost-mary-mt15000-turbo-rocket-popsicle-nbsp,Rocket Popsicle | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-rocket-popsicle-nbsp
lost-mary-mt15000-turbo-strawberry-banana,Strawberry Banana | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-strawberry-banana
lost-mary-mt15000-turbo-watermelon-ice,Watermelon Ice | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-watermelon-ice
lost-mary-mt15000-turbo-winter-mint,Winter Mint | Lost Mary MT15000 Turbo,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/lost-mary-mt15000-turbo-winter-mint
mint-realio-vape-2-5,REALIO 2% | Mint | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/mint-realio-vape-2-5
realio-vape-4-sky-tobacco,REALIO-Sly Tobacco-Sweet flavor-4%| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-4-sky-tobacco
realio-vape-4-virginia-tobacco,REALIO-Virginia Tobacco-Dry flavor-4%| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-4-virginia-tobacco
realio-vape-5-mint,REALIO 5% | Mint | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-5-mint
realio-vape-5-vanilla-whip,REALIO 5% | Vanilla Whip | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-5-vanilla-whip
realio-vape-5-cool-grape,REALIO 5% | Cool Grape | 5000 Real Puffs| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-5-cool-grape
raz-ca6000-6000-puff-disposable-vape,Raz CA6000 Disposable Vape [6000 Puffs],False,True,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/raz-ca6000-6000-puff-disposable-vape
hyde-mintopia-disposable-vape,MiNTOPiA Vape 6000 Puffs Vape,False,False,False,False,True,True,False,True,False,False,False,https://vapewh.com/products/hyde-mintopia-disposable-vape
realio-dessert,"REALIO Dessert Vape 2%,5%",True,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/realio-dessert
skittles-again-u-bar-7000-puff-3-vape,Skittles Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/skittles-again-u-bar-7000-puff-3-vape
pineapple-coconut-again-u-bar-7000-puff-3-vape,Pineapple Coconut Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/pineapple-coconut-again-u-bar-7000-puff-3-vape
watermelon-strawberry-again-u-bar-7000-puff-3-vape,Watermelon Strawberry Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/watermelon-strawberry-again-u-bar-7000-puff-3-vape
strawberry-yogurt-ice-again-u-bar-7000-puff-3-vape,Strawberry Yogurt Ice Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/strawberry-yogurt-ice-again-u-bar-7000-puff-3-vape
triple-mango-again-u-bar-7000-puff-3-vape,Triple Mango Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/triple-mango-again-u-bar-7000-puff-3-vape
caramel-coke-again-u-bar-7000-puff-3-vape,Caramel Coke Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/caramel-coke-again-u-bar-7000-puff-3-vape
chocolate-mint-again-u-bar-7000-puff-3-vape,Chocolate Mint Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/chocolate-mint-again-u-bar-7000-puff-3-vape
apple-orange-again-u-bar-7000-puff-3-vape,Apple Orange Again U-Bar 7000 Puff 3% Vape,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/apple-orange-again-u-bar-7000-puff-3-vape
lost-mary-mo20000-pro-vape,"Lost Mary MO20000 Pro Disposable Vape - 20,000 Puffs, 5% Nicotine",True,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/lost-mary-mo20000-pro-vape
realio-vape-4-clear-tobacco,REALIO-Clear Tobacco-Icy flavor-4%| Rechargeable,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/realio-vape-4-clear-tobacco
juice-head-maxx-10000,Juice Head Maxx Vape 10K Disposable,False,True,False,False,True,True,True,False,False,False,False,https://vapewh.com/products/juice-head-maxx-10000
raz-dc25000-strawberry-orange-tang,RAZ DC25000 | Strawberry Orange Tang,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-strawberry-orange-tang
raz-dc25000-strawberry-burst,RAZ DC25000 | Strawberry Burst,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-strawberry-burst
raz-dc25000-bangin-sour-berries,RAZ DC25000 | Bangin Sour Berries,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-bangin-sour-berries
raz-dc25000-wintergreen,RAZ DC25000 | Wintergreen,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-wintergreen
raz-dc25000-sour-watermelon-peach,RAZ DC25000 | Sour Watermelon Peach,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-sour-watermelon-peach
raz-dc25000-iced-blue-dragon,RAZ DC25000 | Iced Blue Dragon,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-iced-blue-dragon
raz-dc25000-sour-apple-watermelon,RAZ DC25000 | Sour Apple Watermelon,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-sour-apple-watermelon
raz-dc25000-raspberry-limeade,RAZ DC25000 | Raspberry Limeade,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-raspberry-limeade
raz-dc25000-blueberry-watermelon,RAZ DC25000 | Blueberry Watermelon,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-blueberry-watermelon
raz-dc25000-night-crawler,RAZ DC25000 | Night Crawler,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-night-crawler
true-story-20k-disposable-vape,True Story 20K Disposable Vape - 5% Nicotine,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/true-story-20k-disposable-vape
raz-dc25000-watermelon-ice,RAZ DC25000 | Watermelon Ice,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-watermelon-ice
raz-dc25000-peach-delight,RAZ DC25000 | Georgia Peach,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-peach-delight
raz-dc25000-miami-mint,RAZ DC25000 | Miami Mint,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-miami-mint
raz-dc25000-cherry-lemon,RAZ DC25000 | Cherry Strapple,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-cherry-lemon
raz-dc25000-blue-raz-ice-1,RAZ DC25000 | Blue Raz Ice,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/raz-dc25000-blue-raz-ice-1
morfbar-20k-puff-disposable,Morf Bar Touch 20000 Puffs Disposable,True,True,True,False,True,False,False,False,False,False,False,https://vapewh.com/products/morfbar-20k-puff-disposable
nexa-n20000,Nexa Vape N20000 Disposable,False,False,False,False,True,False,False,False,False,False,False,https://vapewh.com/products/nexa-n20000
hqd-glaze-15000-puff,HQD Cuvie Glaze 5% 15000 Puff,True,True,False,False,True,True,True,False,False,False,False,https://vapewh.com/products/hqd-glaze-15000-puff
gummy-bear-fire-xl-6000-puff-disposable-vape,Gummy Bear Fire XL 6000 Puff Disposable Vape,True,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/gummy-bear-fire-xl-6000-puff-disposable-vape
pina-colada-fire-xl-6000-puff-disposable-vape,Pina Colada Fire XL 6000 Puff Disposable Vape,True,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/pina-colada-fire-xl-6000-puff-disposable-vape
watermelon-mint-fire-xl-6000-puff-disposable-vape,Watermelon Mint Fire XL 6000 Puff Disposable Vape,True,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/watermelon-mint-fire-xl-6000-puff-disposable-vape
kado-bar-kb10000,KADOBAR 10000 Vape,False,False,False,False,True,True,True,False,False,False,False,https://vapewh.com/products/kado-bar-kb10000
sv15000-vape-15000-puffs,Binaries SV15000 Vape | Free Shipping,True,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/sv15000-vape-15000-puffs
pod-pocket-7500-puff-disposable-vape-free-shipping-at-vapewh,Pod Pocket 7500 Puff Disposable Vape | Free Shipping at VapeWH,False,False,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/pod-pocket-7500-puff-disposable-vape-free-shipping-at-vapewh
strawberry-minty-os-mintopia-6000-disposable-vape,Strawberry Minty O's MiNTOPiA Vape 6000 Puffs,False,False,False,False,True,True,False,True,False,False,False,https://vapewh.com/products/strawberry-minty-os-mintopia-6000-disposable-vape
peach-minty-os-mintopia-6000-disposable-vape,Peach Minty O's MiNTOPiA Vape 6000 Puffs,False,False,False,False,True,True,False,True,False,False,False,https://vapewh.com/products/peach-minty-os-mintopia-6000-disposable-vape
blueberry-minty-os-mintopia-6000-disposable-vape,Blueberry Minty O's MiNTOPiA Vape 6000 Puffs,False,False,False,False,True,True,False,True,False,False,False,https://vapewh.com/products/blueberry-minty-os-mintopia-6000-disposable-vape
grape-minty-os-mintopia-6000-disposable-vape,Grape Minty O's MiNTOPiA Vape 6000 Puffs,False,False,False,False,True,True,False,True,False,False,False,https://vapewh.com/products/grape-minty-os-mintopia-6000-disposable-vape
peppermint-minty-os-mintopia-6000-disposable-vape,Peppermint Minty O's MiNTOPiA Vape 6000 Puffs,False,False,False,False,True,True,False,True,False,False,False,https://vapewh.com/products/peppermint-minty-os-mintopia-6000-disposable-vape
original-minty-os-mintopia-6000-disposable-vape,Minty O's MiNTOPiA Vape 6000 Puffs,False,False,False,False,True,True,False,True,False,False,False,https://vapewh.com/products/original-minty-os-mintopia-6000-disposable-vape
blue-razz-ice-ijoy-bar-smart-vape-8000-puffs,Blue Razz Ice iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/blue-razz-ice-ijoy-bar-smart-vape-8000-puffs
cherry-cola-ijoy-bar-smart-vape-8000-puffs,Cherry Cola iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/cherry-cola-ijoy-bar-smart-vape-8000-puffs
cherry-lemon-ijoy-bar-smart-vape-8000-puffs,Cherry Lemon iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/cherry-lemon-ijoy-bar-smart-vape-8000-puffs
guava-kiwi-passion-fruit-ijoy-bar-smart-vape-8000-puffs,Guava Kiwi Passion Fruit iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/guava-kiwi-passion-fruit-ijoy-bar-smart-vape-8000-puffs
mango-melon-blueberries-ijoy-bar-smart-vape-8000-puffs,Mango Melon Blueberries iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/mango-melon-blueberries-ijoy-bar-smart-vape-8000-puffs
mint-ijoy-bar-smart-vape-8000-puffs,Mint iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/mint-ijoy-bar-smart-vape-8000-puffs
peach-mango-watermelon-ijoy-bar-smart-vape-8000-puffs,Peach Mango Watermelon iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/peach-mango-watermelon-ijoy-bar-smart-vape-8000-puffs
pomelo-pearl-grape-ijoy-bar-smart-vape-8000-puffs,Pomelo Pearl Grape iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/pomelo-pearl-grape-ijoy-bar-smart-vape-8000-puffs
strawberry-mango-ijoy-bar-smart-vape-8000-puffs,Strawberry Mango iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/strawberry-mango-ijoy-bar-smart-vape-8000-puffs
triple-berry-ijoy-bar-smart-vape-8000-puffs,Triple Berry iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/triple-berry-ijoy-bar-smart-vape-8000-puffs
banana-cake-ijoy-bar-smart-vape-8000-puffs,Banana Cake iJOY Bar Smart Vape | 8000 Puffs,True,True,False,False,True,True,True,True,False,False,False,https://vapewh.com/products/banana-cake-ijoy-bar-smart-vape-8000-puffs
strawberry-banana-kadobar-10000-vape,Strawberry Banana KADOBAR 10000 Vape,False,False,False,False,True,True,True,False,False,False,False,https://vapewh.com/products/strawberry-banana-kadobar-10000-vape
strawberry-ice-captain-10000-vape-by-ijoy-free-shipping,Strawberry Ice Captain 10000 Vape by iJOY,False,True,False,False,True,True,False,False,False,False,False,https://vapewh.com/products/strawberry-ice-captain-10000-vape-by-ijoy-free-shipping
blankz-fireball-disposable-1500-puffs,Fireball Disposable-Spicy Flavor-USA Made,False,False,False,False,False,False,False,False,False,False,False,https://vapewh.com/products/blankz-fireball-disposable-1500-puffs
raz-vape-tn9000-banana-coconut,RAZ Vape TN9000 | Banana Coconut,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-banana-coconut
raz-vape-tn9000-blue-raz-ice,RAZ Vape TN9000 | Blue Raz Ice,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-blue-raz-ice
raz-vape-tn9000-blueberry-watermelon,RAZ Vape TN9000 | Blueberry Watermelon,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-blueberry-watermelon
raz-vape-tn9000-cherry-lemon,RAZ Vape TN9000 | Cherry Lemon,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-cherry-lemon
raz-vape-tn9000-dragon-fruit-lemonade,RAZ Vape TN9000 | Dragon Fruit Lemonade,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-dragon-fruit-lemonade
raz-vape-tn9000-graham-twist,RAZ Vape TN9000 | Graham Twist,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-graham-twist
raz-vape-tn9000-georgia-peach,RAZ Vape TN9000 | Georgia Peach,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-georgia-peach
raz-vape-tn9000-grape-ice,RAZ Vape TN9000 | Grape Ice,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-grape-ice
raz-vape-tn9000-mango-colada,RAZ Vape TN9000 | Mango Colada,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-mango-colada
raz-vape-tn9000-miami-mint,RAZ Vape TN9000 | Miami Mint,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-miami-mint
raz-vape-tn9000-night-crawler,RAZ Vape TN9000 | Night Crawler,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-night-crawler
raz-vape-tn9000-peach-grapefruit,RAZ Vape TN9000 | Peach Grapefruit,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-peach-grapefruit
raz-vape-tn9000-polar-ice,RAZ Vape TN9000 | Polar Ice,False,True,False,False,True,True,False,False,True,False,False,https://vapewh.com/products/raz-vape-tn9000-polar-ice
